,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
4630,159-10 71st Ave,Queens,2000,Multifamily Housing,Multifamily,100,135.9,10179272.2,5662452.8,1042.7,10616.4
4631,71-61 159th St,Queens,2000,Multifamily Housing,Multifamily,100,206.4,15090482.3,5860146.5,1321.1,8686.4
4634,145-18 34th Ave.,Queens,1989,Multifamily Housing,Multifamily,100,154.5,2506500.9,1499201.5,266.1,16217.966089617938
4635,132-54 Pople Ave.,Queens,1990,Multifamily Housing,Multifamily,100,204.2,4373109.1,1396199.6,356.1,4700.8
4648,Linden Towers Co-op,Queens,1950,Multifamily Housing,Multifamily,100,65.0,10894051.4,5425836.0760790175,578.6,8684.1
4650,54ROAD 44-22,Queens,1959,Distribution Center,Other,90,5.6,24384312.42738699,153916.9,13.6,16217.966089617938
4659,137 - Parc Hotel,Queens,2014,Hotel,Hotel,90,256.1,980854.6,2661129.6,288.0,2186.1
4660,63-50 Wetherole Street,Queens,1936,Multifamily Housing,Multifamily,100,124.6,6237700.1,834509.1,405.3,4656.6
4664,144 03 Barclay,Queens,1929,Multifamily Housing,Multifamily,75,64.6,307021.2,716117.4,107.3,3854.7
4665,56-02 Maspeth Avenue,Queens,1954,Non-Refrigerated Warehouse,Industrial,100,35.2,3684993.6,447756.0,235.4,94210.3
4674,Empire Astoria 20th Avenue,Queens,1958,Non-Refrigerated Warehouse,Industrial,100,88.4,8645380.8,895706.8,538.6,303.6
4675,Empire Astoria 48th Street,Queens,1967,Non-Refrigerated Warehouse,Industrial,100,54.5,5889045.2,867350.5,389.7,256.9
4683,Lindenwood Village Sec. E,Queens,1962,Multifamily Housing,Multifamily,100,121.3,11401624.6,3044459.3,875.5,5255.5
4684,Saunders Street Owners LTD,Queens,1939,Multifamily Housing,Multifamily,100,93.9,7191205.0,1022773.1,472.6,4408.3
4688,3500 48 Street Owners LLC,Queens,1979,Retail Store,Retail,100,227.8,3688947.2,8181825.9,921.3,16217.966089617938
4689,35-40 82nd Street,Queens,1936,Multifamily Housing,Multifamily,100,89.5,3989369.1,941601.0,295.4,2759.0
4690,35-50 82nd Street,Queens,1937,Multifamily Housing,Multifamily,100,112.1,2116444.3,466832.0,153.8,2071.4
4691,Bellerose Jamaica LLC,Queens,1960,Office,Office,100,203.9,565830.3,2191448.0,224.3,16217.966089617938
4693,Elmhurst House Inc.,Queens,1937,Multifamily Housing,Multifamily,100,97.2,6821819.6,1050636.0,455.5,6923.5
4694,Parc Plaza,Queens,1972,Multifamily Housing,Multifamily,100,155.3,21218355.9,3204865.2,1411.2,12068.3
4695,North Shore Towers,Queens,1974,Multifamily Housing,Multifamily,100,150381.8,392219000000.0,5425836.0760790175,20833880.0,127111.9
4696,Towers Golf Course and Irrigation Wells,Queens,1974,Other,Other,100,3025.7,24384312.42738699,192718.6,17.1,17803.5
4714,Big Geyser,Queens,1963,Other,Other,100,46.2,2082602.0,113230.2,120.7,604.6
4728,35-37 36th St,Queens,1930,Office,Office,100,8.0,49879.4,150264.5,16.0,2433.9
4729,47-10 Austell Pl,Queens,1916,Hotel,Hotel,100,19.4,24384312.42738699,315653.8,28.0,2227.0
4755,35-34 84 St. Owners Corp,Queens,1930,Multifamily Housing,Multifamily,100,96.4,129851.5,922037.7,520.0,3690.1
4756,Camelot,Queens,1956,Multifamily Housing,Multifamily,100,130.9,6724071.5,1332938.1,475.3,16217.966089617938
4757,Heritage House,Queens,1971,Multifamily Housing,Multifamily,100,142.3,6910199.8,1326372.1,484.6,9499.1
4758,Rachel Arms,Queens,1966,Multifamily Housing,Multifamily,100,162.3,5518850.1,1255046.1,404.4,6469.2
4759,Kennedy Plaza,Queens,1970,Multifamily Housing,Multifamily,100,172.7,9583482.8,2678890.9,746.5,9089.6
4760,Regency,Queens,1964,Multifamily Housing,Multifamily,100,135.6,10607503.6,2714718.7,804.1,11035.3
4761,Blair House,Queens,1947,Multifamily Housing,Multifamily,100,63.7,2343811.8,635374.0,180.8,3659.0
4762,Heritage East/West - COMBINED,Queens,1973,Multifamily Housing,Multifamily,100,124.3,8742707.3,1819161.0,625.7,5855.0
4763,Kennedy Gardens,Queens,1972,Multifamily Housing,Multifamily,100,154.2,300027.7,509219.8,275.8,3110.8
4764,Hamilton House,Queens,1964,Multifamily Housing,Multifamily,100,94.8,1016816.5,564583.8,104.1,3032.4
4768,Seagirt Housing Development Corp.,Queens,1982,Multifamily Housing,Multifamily,100,110.1,7534400.4,1696013.1,550.6,5908.9
4771,Israel Senior Citizens Housing Development Fund Corporation 1,Queens,1964,Multifamily Housing,Multifamily,100,147.0,11745600.0,2821973.1,874.1,13033.5
4772,Israel Senior Citizens Housing Development Fund Corporation 2,Queens,1964,Multifamily Housing,Multifamily,100,134.9,11812300.4,2309593.1,832.2,13013.3
4773,Brookdale Village Housing Corporation,Queens,1972,Multifamily Housing,Multifamily,100,169.1,35710201.2,8343022.7,2665.1,29951.3
4777,8357,Queens,1940,Multifamily Housing,Multifamily,100,101.1,76400.0,1352656.7,664.3,15018.7
4779,2230 Mott Av.,Queens,1962,Multifamily Housing,Multifamily,100,61.8,7289699.8,141966.5,430.5,10570.7
4780,42-25 Hampton,Queens,1961,Multifamily Housing,Multifamily,100,365.9615532989144,4873600.0,5425836.0760790175,3694.476402518561,16217.966089617938
4781,88-35 Elmhurst,Queens,1938,Multifamily Housing,Multifamily,100,74.0,5886499.6,283619.1,358.3,16217.966089617938
4782,88-44 161 St,Queens,1939,Multifamily Housing,Multifamily,100,98.8,4754799.9,1359893.5,388.5,7440.9
4783,89-24 164St,Queens,1928,Multifamily Housing,Multifamily,100,365.9615532989144,10469400.0,5425836.0760790175,3694.476402518561,15221.4
4784,37-68 97th St,Queens,1940,Multifamily Housing,Multifamily,100,365.9615532989144,3314200.2,5425836.0760790175,3694.476402518561,4539.6
4785,13-25 Eggert Place,Queens,1949,Multifamily Housing,Multifamily,100,26.4,2496699.7,43646.3,136.5,16217.966089617938
4786,168-42 88th ave,Queens,1958,Multifamily Housing,Multifamily,90,365.9615532989144,4244999.9,915156.4,3694.476402518561,6475.7
4787,168-36 88th ave,Queens,1958,Multifamily Housing,Multifamily,100,365.9615532989144,4245100.3,857561.8,3694.476402518561,7441.2
4788,13-18/22/26/32 Dickens St,Queens,1949,Multifamily Housing,Multifamily,100,30.9,2943699.8,43482.5,160.2,10050.0
4789,23-40 Mott Avenue,Queens,1949,Multifamily Housing,Multifamily,40,25.1,2295399.9,68458.4,128.0,16217.966089617938
4790,37-06 104 St,Queens,1974,Multifamily Housing,Multifamily,90,127.0,24384312.42738699,863358.8,76.5,16217.966089617938
4791,Ravenna,Queens,1929,Multifamily Housing,Multifamily,100,365.9615532989144,8195400.0,5425836.0760790175,3694.476402518561,16217.966089617938
4792,Bruson Building,Queens,1948,Office,Office,0,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
4793,150-24 Northern Blvd,Queens,1997,Retail Store,Retail,100,442.9,2445600.1,6235157.5,682.7,1766.9
4794,Bruson Building LLC,Queens,1972,Mixed Use Property,Other,0,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
4795,Parent Property,Queens,1949,Multifamily Housing,Multifamily,50,82.4,7731999.4,155587.2,424.5,16217.966089617938
4798,49-29 30 Place Realty LLC,Queens,1954,Non-Refrigerated Warehouse,Industrial,100,83.5,5087567.0,1319854.8,387.2,16217.966089617938
4800,Atria Kew Gardens,Queens,1999,Senior Care Community,Other,100,74.6,7473400.0,4744044.6,817.6,6973.3
4804,Park Hill Owners Inc.,Queens,1956,Multifamily Housing,Multifamily,100,91.0,8536199.8,377524.2,512.5,9180.8
4805,Main Street Plaza condominium,Queens,1987,Multifamily Housing,Multifamily,100,85.4,6279999.8,777936.0,402.5,5652.3
4806,Madison House,Queens,1928,Multifamily Housing,Multifamily,100,106.4,3940999.6,205579.8,227.6,4551.1
4807,Lamont Owners,Queens,1963,Multifamily Housing,Multifamily,100,136.2,6330900.3,394904.9,407.1,5673.2
4810,Hampton Inn LaGuardia Airport,Queens,2009,Hotel,Hotel,85,153.5,5358548.0,4790266.3,709.3,8289.9
4811,LaGuardia Plaza Hotel,Queens,1989,Hotel,Hotel,85,126.5,11110724.6,12998510.6,1742.6,15170.5
4815,Bowne Street Building,Queens,1938,Multifamily Housing,Multifamily,100,73.8,3764000.0,72225.2,226.2,5069.4
4816,Jamaica Building,Queens,1962,Multifamily Housing,Multifamily,100,77.4,5080137.2,181645.0,306.2,5733.9
4820,CHTC-Union Turnpike,Queens,1956,Multifamily Housing,Multifamily,100,96.3,14225232.3,3220376.0,1041.1,7992.0
4821,226-26 Union Turnpike,Queens,1956,Multifamily Housing,Multifamily,100,103.0,6897041.3,1331466.6,484.4,16217.966089617938
4822,224-24 Union Turnpike,Queens,1956,Multifamily Housing,Multifamily,100,125.9,7328191.1,1888909.4,556.7,16217.966089617938
4823,80-35 Springfield Boulevard,Queens,1956,Multifamily Housing,Multifamily,100,98.8,6107053.1,1326420.5,442.0,3263.0
4839,P-1 Enterprises Inc,Queens,1970,Distribution Center,Other,100,39.6,3327523.1,438919.7,215.7,348.7
4858,147-17 Guy Brewer,Queens,1968,Distribution Center,Other,100,157.7,5204282.6,492217.2,320.1,256.7
4859,147-35 Farmers Blvd,Queens,1971,Non-Refrigerated Warehouse,Industrial,100,174.7,4515733.9,721099.1,303.8,9977.9
4860,148-36 Guy Brewer,Queens,1970,Distribution Center,Other,100,96.0,24384312.42738699,933964.3,82.8,791.8
4861,175-11 148th RD,Queens,1974,Non-Refrigerated Warehouse,Industrial,100,120.5,1130652.0,735393.5,125.3,139.2
4862,179-17 149th Avenue,Queens,1969,Non-Refrigerated Warehouse,Industrial,100,57.1,310166.4,398451.2,51.8,75.8
4863,147-27 175th Street,Queens,1969,Non-Refrigerated Warehouse,Industrial,100,88.0,579484.8,553693.9,79.9,155.1
4864,147-29 182nd Street,Queens,1970,Office,Office,100,154.0,1803502.7,739123.3,161.3,204.1
4865,149-10 183rd Street,Queens,1973,Non-Refrigerated Warehouse,Industrial,100,157.1,15059.0,1231950.2,277.0,136.6
4866,179-29 150th RD,Queens,1997,Refrigerated Warehouse,Industrial,100,809.7,8374622.6,4420049.5,836.7,7704.6
4882,147-29 182nd Street,Queens,1970,Non-Refrigerated Warehouse,Industrial,100,154.0,1803502.7,739123.3,161.3,204.1
4891,(5196) - Croyden Apartment Inc.,Queens,1957,Multifamily Housing,Multifamily,100,68.9,7396971.6,1474483.4,523.6,7311.1
4900,COLLEGE POINT,Queens,1950,Wholesale Club/Supercenter,Other,100,24.6,3551.0,868491.5,77.2,98352.0
4903,MASPETH,Queens,1950,Wholesale Club/Supercenter,Other,100,555.6,5378939.8,11538426.7,1308.7,6461.4
4909,"Chilled Properties, LLC",Queens,2015,Hotel,Hotel,90,178.6,1699164.9,3187172.1,372.8,3030.9
4911,70-30 80th Street,Queens,1950,Manufacturing/Industrial Plant,Other,100,94.5,1601000.3,1697282.9,235.5,511.0
4913,"Hotel de Point, LLC",Queens,2012,Hotel,Hotel,90,54.5,700641.3,2238399.9,235.7,16217.966089617938
4929,37-88 Review Ave,Queens,1972,Non-Refrigerated Warehouse,Industrial,100,136.8,5301399.7,1834598.6,444.2,368.8
4938,Argo - 65-15 Yellowstone Blvd (4 Buildings),Queens,1953,Multifamily Housing,Multifamily,100,37.1,5115440.1,5425836.0760790175,315.0,7015.6
4939,Argo - 82-50 135th Street,Queens,1951,Multifamily Housing,Multifamily,100,118.2,6179146.9,1910562.8,509.1,4737.4
4940,Argo - 105-33 66th Avenue,Queens,1949,Multifamily Housing,Multifamily,100,111.5,7411966.7,1348842.4,556.6,5000.9
4941,Argo - 82-24 135th Street ,Queens,1952,Multifamily Housing,Multifamily,100,122.1,3946699.8,720268.5,298.2,2791.7
4942,Argo - 105-20 66th Road (6 Buildings),Queens,1953,Multifamily Housing,Multifamily,100,88.7,15923666.6,658795.6,1014.2,12146.2
4943,Argo - 105-24 67th Avenue (6 Buildings),Queens,1953,Multifamily Housing,Multifamily,100,132.2,16989533.2,4439269.1,1406.0,16069.6
4944,Argo - 135-24 Hoover Avenue,Queens,1952,Multifamily Housing,Multifamily,100,114.6,4703266.6,772144.5,318.3,2851.6
5030,(5490) - James Monroe Owners Inc,Queens,1956,Multifamily Housing,Multifamily,100,152.1,1247286.4,2642064.9,910.7,5531.3
5031,Michael Partridge Realty 1,Queens,1933,Multifamily Housing,Multifamily,100,86.9,9504099.9,352589.2,589.8,6502.1
5032,89th Avenue Realty,Queens,1942,Multifamily Housing,Multifamily,100,89.8,8913700.1,380226.5,570.8,49.8
5033,Merrick Associates,Queens,1937,Multifamily Housing,Multifamily,100,117.7,7490299.9,329005.5,487.3,4509.3
5034,Kima Associates,Queens,1940,Multifamily Housing,Multifamily,100,113.9,4813000.5,250945.8,318.9,30.4
5035,The Colosseum,Queens,1947,Retail Store,Retail,100,161.4,2877100.0,4197032.8,781.1,2522.4
5043,Rom Realty 30-54 & 34-02,Queens,1922,Mixed Use Property,Other,85,39.5,1562410.1,606248.0,136.7,464.5
5062,Ridgewood Savings Bank,Queens,1922,Bank Branch,Other,100,255.9,1526472.5,3721006.7,411.0,702.8
5067,176 - aloft Long Island City,Queens,2016,Hotel,Hotel,95,233.3,24384312.42738699,5134286.4,508.8,16217.966089617938
5069,The Paper Factory Hotel,Queens,2013,Hotel,Hotel,95,109.2,1104097.0,4061142.9,418.7,16217.966089617938
5090,Gateways - 1502 Mott Ave,Queens,1931,Multifamily Housing,Multifamily,100,128.8,6204220.2,1366376.3,450.7,8530.8
5092,Marine Terrace Building 1,Queens,1947,Multifamily Housing,Multifamily,100,205.7,8980471.7,1077857.9,572.6,4560.0
5094,Marine Terrace Building 6,Queens,1975,Multifamily Housing,Multifamily,100,139.6,3651309.8,717423.3,257.5,16217.966089617938
5095,Marine Terrace Building 7,Queens,1975,Multifamily Housing,Multifamily,100,130.0,3509822.0,631865.5,242.4,16217.966089617938
5096,Marine Terrace Building 2,Queens,1975,Multifamily Housing,Multifamily,100,127.1,4036362.7,415248.8,251.2,16217.966089617938
5097,Marine Terrace Building 4,Queens,1975,Multifamily Housing,Multifamily,100,151.6,3996938.5,768751.0,280.5,16217.966089617938
5098,Marine Terrace Building 5,Queens,1975,Multifamily Housing,Multifamily,100,143.1,3678465.1,756996.8,262.5,16217.966089617938
5099,Marine Terrace Building 3,Queens,1975,Multifamily Housing,Multifamily,100,131.4,3310734.0,716674.0,239.4,16217.966089617938
5100,(6125) - Beach 124 Apt. Inc.,Queens,1962,Multifamily Housing,Multifamily,100,88.3,4226336.7,740045.9,290.1,16217.966089617938
5107,College Point Retail Center - BJ's Wholesale Club,Queens,1998,Retail Store,Retail,100,374.2,7812568.7,11629631.2,1446.0,2049.3
5110,88-10 Whitney Avenue,Queens,1939,Multifamily Housing,Multifamily,100,81.3,24384312.42738699,672816.2,291.6,4365.6
5113,47-51 33rd Street,Queens,1943,Manufacturing/Industrial Plant,Other,100,32.8,259140.0,436072.8,227.2,16217.966089617938
5128,82-40 Austin Street,Queens,1953,Multifamily Housing,Multifamily,100,114.6,246800.0,950660.7,326.8,16217.966089617938
5130,42-66 Phlox Place,Queens,1930,Multifamily Housing,Multifamily,100,111.6,4822406.2,873961.3,362.0,4799.5
5138,(7005) - The Executive,Queens,1969,Multifamily Housing,Multifamily,95,109.2,5372492.8,1863997.6,450.6,2967.5
5145,New Hampton,Queens,1961,Multifamily Housing,Multifamily,100,125.0,4556634.5,1013386.5,377.5,3840.5
5148,QUEENS B'NAI B'RITH HOUSE,Queens,1983,Multifamily Housing,Multifamily,100,71.7,6719805.8,1056355.2,450.6,18586.0
5149,1948 Troutman St. LLC,Queens,1935,Distribution Center,Other,100,86.2,24384312.42738699,1702373.1,150.9,16217.966089617938
5150,29-76 Northern Boulevard,Queens,1914,Office,Office,100,258.0,6027020.1,16535553.2,1786.2,16217.966089617938
5153,Promenade Nursing Home,Queens,1969,Senior Care Community,Other,100,235.0,7056878.0,2878943.3,630.1,8475.8
5154,83-10 35th Ave Owners Corp,Queens,1937,Multifamily Housing,Multifamily,100,76.8,6535650.1,240940.5,368.5,3855.5
5156,83-12 35th Ave,Queens,1937,Multifamily Housing,Multifamily,100,101.3,5295850.2,1428337.6,407.9,3855.5
5158,83-84 116th Owners Corp,Queens,1939,Multifamily Housing,Multifamily,100,83.4,4385600.0,598429.5,286.0,16217.966089617938
5159,86-10 109th St,Queens,1928,Multifamily Housing,Multifamily,100,116.4,24384312.42738699,870665.7,439.3,16217.966089617938
5160,Queens Regency,Queens,1992,Multifamily Housing,Multifamily,100,125.5,3671099.9,1679185.0,343.9,4295.3
5162,AJM Realty LLC,Queens,1939,Multifamily Housing,Multifamily,100,105.3,3388300.4,544047.5,228.2,1858.2
5165,Borden Industrial LLC,Queens,1906,Other,Other,100,74.6,5342899.2,1458063.7,413.1,1902.7
5166,7726,Queens,1930,Multifamily Housing,Multifamily,100,2.2,24384312.42738699,29384.1,2.6,1120.6
5167,(7035) - The Claridge Owners,Queens,1962,Multifamily Housing,Multifamily,100,65.4,2694083.2,1817324.4,304.2,9339.8
5168,PKT Realty LLC,Queens,1931,Multifamily Housing,Multifamily,100,106.8,435700.0,747473.7,354.1,4714.2
5170,Tabernacle of Prayer For All People,Queens,1929,Worship Facility,Other,70,44.7,954400.1,453352.5,90.9,33288.3
5175,25-15 Union Street (Linden Hill Coop 1),Queens,1954,Multifamily Housing,Multifamily,100,111.0,15263213.2,3219005.8,1096.1,10951.0
5178,37-08 Union Street (Macedonia Plaza),Queens,2015,Multifamily Housing,Multifamily,100,143.6,16346481.7,1975734.1,1043.4,16217.966089617938
5179,A & K Sanford Realty Corp,Queens,1960,Multifamily Housing,Multifamily,100,126.4,9680000.0,1911596.9,796.3,12602.4
5184,99-31 64 Avenue (Conn. Owners),Queens,1947,Multifamily Housing,Multifamily,100,88.2,6305512.0,1263285.4,446.9,16217.966089617938
5185,83-60 Vietor Avenue,Queens,1956,Multifamily Housing,Multifamily,100,145.2,5770260.3,1220841.0,445.6,10484.1
5186,140-55 34th Ave (Dorado House),Queens,1967,Multifamily Housing,Multifamily,100,147.7,8964903.2,1704759.1,627.3,6208.8
5191,79-07 Main St LLC,Queens,1951,Office,Office,100,517.9,2156520.4,4123976.0,480.2,3472.5
5269,110-45 Queens Boulevard - Park Briar Owners Corp,Queens,1951,Multifamily Housing,Multifamily,100,153.8,21869599.4,2772903.1,1497.0,7579.3
5272,509 48th Avenue - 5th Street Lofts Condominium,Queens,2007,Multifamily Housing,Multifamily,100,104.8,4839036.7,3576166.2,574.1,4302.8
5280,112-01 Queens Blvd,Queens,1991,Multifamily Housing,Multifamily,100,125.2,24943701.7,9927586.6,2205.1,19999.9
5295,2-40 51st Avenue,Queens,2008,Multifamily Housing,Multifamily,100,154.5,4190476.8,1984388.5,398.5,3436.6
5300,37-75 63 ST REALTY CORP.,Queens,1928,Mixed Use Property,Other,90,67.9,2844469.0,5425836.0760790175,151.1,2620.6
5304,39-01 QB LLC (43-15 39th St),Queens,1926,Office,Office,100,283.9,2050653.4,4170480.8,692.3,16217.966089617938
5306,New Ram Realty LLC,Queens,2008,Hotel,Hotel,100,198.7,2225312.5,2443162.6,334.8,4412.8
5308,55 Woodside Corp.,Queens,1956,Multifamily Housing,Multifamily,100,41.5,747643.6,1669775.1,187.8,6990.0
5309,The 89 Bonnie Realty Corp.,Queens,1956,Multifamily Housing,Multifamily,100,104.0,6731996.0,1386995.7,480.5,5702.1
5310,"The Caledonian, LLC",Queens,1962,Multifamily Housing,Multifamily,100,147.7,1590097.0,1722793.9,896.4,15417.0
5312,Queen's Crossing,Queens,2005,Other,Other,100,236.9,5748457.9,24472766.2,2475.1,16217.966089617938
5313,One Fulton Square,Queens,2014,Mixed Use Property,Other,100,329.8,19557619.4,18595327.3,2687.4,23435.0
5314,Kew Manor Owners Corp,Queens,1960,Multifamily Housing,Multifamily,100,135.2,6661963.0,1667220.1,501.7,16217.966089617938
5320,31-10 48th Avenue,Queens,1955,Distribution Center,Other,100,136.6,34440.0,1700013.1,441.7,461.5
5329,"33-24 Northern Boulevard, LLC",Queens,2013,Office,Office,100,179.7,801700.0,1400339.4,166.7,592.1
5334,187-02 Horace Harding Expressway,Queens,1950,Retail Store,Retail,100,1426.4,65249964.6,14184351.8,5668.4,10848.1
5335,61-11 192 Street,Queens,2000,Retail Store,Retail,100,149.0,926164.8,3595314.0,1177.3,3461.4
5336,186-01 73rd Avenue,Queens,1950,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,126.1,337967.6,792595.6,400.1,1046.9
5338,110-30 Dunkirk LLC,Queens,1953,Manufacturing/Industrial Plant,Other,100,69.8,151220.5,1538447.7,144.4,519.2
5341,10170 - General Motors Worldwide,Queens,1991,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,121.1,3727893.4,1947205.7,370.6,1015.9
5350,Green Hill Holdings Co LLC,Queens,2001,Office,Office,95,365.9615532989144,453978.8,5425836.0760790175,3694.476402518561,528.9
5351,136-05 Sanford Avenue,Queens,1929,Multifamily Housing,Multifamily,100,233.8,9291100.2,1617047.7,636.9,141992.7
5358,Clocktower Plaza,Queens,1985,Strip Mall,Other,100,485.0,24384312.42738699,9679978.7,858.2,363.2
5376,College Point Multiplex,Queens,1999,Other - Entertainment/Public Assembly,Other,100,414.6,4429097.8,8001012.4,944.6,16217.966089617938
5381,Centerlight Building,Queens,1978,Medical Office,Office,100,227.5,706312.1,1571794.7,176.9,619.5
5388,Best Western Plaza Hotel,Queens,2008,Hotel,Hotel,100,142.1,2377690.1,1485612.1,258.0,5344.1
5401,10-19 Irving Avenue,Queens,1928,Non-Refrigerated Warehouse,Industrial,100,130.7,24384312.42738699,3149172.7,279.2,896.9
5402,81-80 Cooper Avenue,Queens,1922,Non-Refrigerated Warehouse,Industrial,100,64.7,24384312.42738699,3781919.9,335.3,16217.966089617938
5407,Brooklyn Stages - 37-30 57th Street,Queens,1931,Parking,Other,100,73.3,24384312.42738699,1094481.6,97.0,37.1
5408,Brooklyn Stages - 25-15 Broadway,Queens,1940,Office,Office,100,19.2,24384312.42738699,234636.9,20.8,37.1
5409,Brooklyn Stages - 47-30 Dutch Kills Street,Queens,1932,Manufacturing/Industrial Plant,Other,100,125.0,24384312.42738699,1126597.4,99.9,16217.966089617938
5410,Brooklyn Stages - 93-03 Corona Avenue,Queens,1941,Manufacturing/Industrial Plant,Other,100,144.9,24384312.42738699,1235058.0,109.5,51.3
5411,Brooklyn Stages - 15-54 18th avenue,Queens,1930,Manufacturing/Industrial Plant,Other,100,162.3,24384312.42738699,3359463.9,297.8,37.1
5412,Brooklyn Stages - 127-03 20th Avenue,Queens,1925,Manufacturing/Industrial Plant,Other,100,17.5,24384312.42738699,234636.9,20.8,37.1
5413,Brooklyn Stages - 43-23 91st Place,Queens,1928,Other - Public Services,Other,100,541.8,24384312.42738699,858702.7,76.1,16217.966089617938
5414,Brooklyn Stages - 9-01 44th Drive,Queens,1930,Multifamily Housing,Multifamily,100,73.9,2270893.3,63962.0,126.3,37.1
5427,ASTORIA & 110 ST ASSOC.,Queens,1919,Multifamily Housing,Multifamily,100,173.3,7167585.5,2546553.5,606.5,5510.9
5444,43-18 39th Place,Queens,1929,Multifamily Housing,Multifamily,100,166.7,3511130.3,344020.7,217.0,16217.966089617938
5449,Fairview Nursing Care Center,Queens,1964,Residential Care Facility,Other,100,327.1,5205372.0,3270639.3,566.5,5292.2
5451,Alco Realty Crescent Street,Queens,1937,Multifamily Housing,Multifamily,95,132.2,50790.0,319996.3,239.6,1313.0
5455,The Landing,Queens,1970,Hotel,Hotel,100,173.5,24384312.42738699,3424483.3,514.2,1302931.3
5484,158-11 Jewel Ave,Queens,1964,Other,Other,100,345.7,6070.0,12737247.7,2698.1,5795.3
5485,48-40 34th St,Queens,1970,Other,Other,100,210.6,1758479.8,4441241.4,487.2,16217.966089617938
5487,70-39 Parsons Blvd,Queens,1955,Other,Other,100,233.1,3775651.2,2813869.7,450.0,1433.3
5491,158-29 Jewel Ave,Queens,2004,Other,Other,100,2.2,24384312.42738699,50084.7,4.4,16217.966089617938
5492,4331 Ithaca Street,Queens,1941,Multifamily Housing,Multifamily,100,43.7,39800.0,808140.2,73.8,4388.8
5495,36-06 30th Street,Queens,1929,Multifamily Housing,Multifamily,100,93.7,1274243.3,1423460.0,193.9,6106.3
5496,New Ridgewood LLC,Queens,2011,Multifamily Housing,Multifamily,100,217.5,4970791.0,1800968.2,423.7,2967.5
5498,CubeSmart (NYC) -557,Queens,1930,Self-Storage Facility,Other,100,180.9,5125393.3,6531415.8,851.3,266.5
5506,Flushing Tower Condo,Queens,1985,Office,Office,100,135.7,2519450.1,1921904.9,304.2,3178.2
5509,Sherwood Village B,Queens,1961,Multifamily Housing,Multifamily,100,125.9,9775542.5,2739712.6,762.1,7152.1
5512,(7160) - Metrofalls Condo,Queens,2009,Multifamily Housing,Multifamily,95,123.6,24384312.42738699,2264380.7,200.8,16217.966089617938
5514,162-01 Powells Cove Blvd - 40020,Queens,1956,Multifamily Housing,Multifamily,100,81.9,7965626.4,1898300.0,591.4,5056.9
5515,162-21 Powells Cove Blvd - 40021,Queens,1956,Multifamily Housing,Multifamily,100,83.9,8253427.3,1915905.5,608.2,5554.1
5516,162-41 Powells Cove Blvd - 40022,Queens,1956,Multifamily Housing,Multifamily,100,83.9,8559140.1,1811269.3,615.2,5063.3
5517,"Regent Partners, L.P.",Queens,1957,Multifamily Housing,Multifamily,100,113.4,1078353.6,2825148.4,1184.7,16043.9
5518,"Pettit Realty Company, L.P.",Queens,1957,Multifamily Housing,Multifamily,100,116.0,714248.1,1562096.9,794.3,16217.966089617938
5539,Avalon Terrace,Queens,1963,Multifamily Housing,Multifamily,100,114.1,10347331.3,2053345.5,731.6,9388.1
5540,Saxony Heights Corp.,Queens,1951,Multifamily Housing,Multifamily,100,122.1,5589593.3,1000673.5,385.6,4920.7
5541,Hampshire Owners Corp.,Queens,1938,Multifamily Housing,Multifamily,100,83.7,5152757.6,803183.1,344.9,4456.1
5542,Kingston,Queens,1932,Multifamily Housing,Multifamily,100,137.6,2745326.5,287384.6,171.3,864.7
5543,Bayside Plaza,Queens,1979,Multifamily Housing,Multifamily,100,150.6,1452146.7,1527241.5,212.5,2312.2
5544,Seoul Plaza I,Queens,1961,Multifamily Housing,Multifamily,100,115.8,3176288.2,755976.9,235.7,16217.966089617938
5545,9944 Forest Corp,Queens,1992,Multifamily Housing,Multifamily,100,67.5,822864.6,627101.4,99.3,16217.966089617938
5546,Paul Revere,Queens,1929,Multifamily Housing,Multifamily,100,158.7,2973556.7,1381689.3,280.4,2129.0
5547,Elmhurst Terrace,Queens,1987,Multifamily Housing,Multifamily,100,208.6,589875.0,1224632.5,139.9,3886.1
5560,71-11 Astoria Blvd (WIN Inc.),Queens,1961,Multifamily Housing,Multifamily,100,315.0,1917900.0,3187422.2,384.5,5479.5
5567,NE - COURT SQUARE I,Queens,1985,Office,Office,100,201.4,1104076.0,91717304.8,8206.6,26225.7
5574,"UPS, 46-05 56 Road",Queens,1966,Non-Refrigerated Warehouse,Industrial,100,207.5,25222499.9,18628994.3,2991.3,5549.3
5577,"UPS, 135-02 Springfield Blvd.",Queens,2013,Non-Refrigerated Warehouse,Industrial,100,269.8,6496799.9,4609483.4,753.8,223.2
5581,129-09 26th Avenue,Queens,1950,Office,Office,90,77.8,1603978.1,1694460.4,235.4,17500.5
5582,Horizon Management LLC,Queens,1929,Multifamily Housing,Multifamily,100,102.0,3065437.3,30344.5,167.7,1922.1
