,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
4272,Madison Plaza Apartment Corp.,Manhattan,2004,Multifamily Housing,Multifamily,100,119.4,6513373.2,2101193.7,532.2,16217.966089617938
4274,440 East 57th Owners Corp.,Manhattan,1961,Multifamily Housing,Multifamily,100,123.7,4764499.9,2231682.5,450.9,4051.4
4275,"67 Owners, LTD",Manhattan,1921,Multifamily Housing,Multifamily,100,119.4,73144.1,1105390.2,560.7,16217.966089617938
4276,130 East 94th Apartment Corp,Manhattan,1924,Multifamily Housing,Multifamily,100,118.6,69816.7,863752.6,320.5,16217.966089617938
4277,260 Park Ave South,Manhattan,1913,Multifamily Housing,Multifamily,100,294.3,322035.3,10134461.2,2020.1,16217.966089617938
4278,The Hudson Condominium,Manhattan,1910,Multifamily Housing,Multifamily,100,138.0,3987227.3,5266631.6,678.7,3827.0
4280,878 Residents Corp.,Manhattan,1923,Multifamily Housing,Multifamily,100,95.5,111380.0,771854.0,324.6,16217.966089617938
4281,A Building Condominium,Manhattan,2007,Multifamily Housing,Multifamily,100,152.5,3941425.5,3284253.6,500.5,3207.6
4282,60 Beach St Condominium,Manhattan,1905,Multifamily Housing,Multifamily,100,130.6,1786540.7,2181546.9,288.3,16217.966089617938
4283,Apex Condominium,Manhattan,2008,Multifamily Housing,Multifamily,100,148.1,3305723.5,5458709.6,659.5,4358.2
4284,72 Street East Corp,Manhattan,1930,Multifamily Housing,Multifamily,100,107.9,7563670.5,2018721.1,580.7,16217.966089617938
4285,Gerken Building Corp,Manhattan,1920,Multifamily Housing,Multifamily,100,132.7,2682728.4,1135219.3,243.1,905.1
4286,10 East 18th Street,Manhattan,1903,Multifamily Housing,Multifamily,100,293.0,2423794.2,4073564.5,491.3,16217.966089617938
4287,Beacon Tower Cooperative Corp.,Manhattan,2007,Multifamily Housing,Multifamily,100,31.2,3095087.1,1482092.8,295.8,2431.2
4289,252 West 30th Street - Art Deco,Manhattan,1927,Multifamily Housing,Multifamily,100,42.5,36087.9,755584.6,70.6,1818.5
4290,Lenox Condo,Manhattan,2005,Mixed Use Property,Other,100,53.0,24384312.42738699,2343654.6,207.8,4120.3
4291,Ruppert House (1645-1659 3 AVE),Manhattan,1975,Multifamily Housing,Multifamily,100,310.2,3127346.7,4065427.0,526.5,73351.0
4292,130 Fulton Street Condominium,Manhattan,1900,Multifamily Housing,Multifamily,100,162.3,3038273.0,3090939.9,435.4,1731.0
4293,THE MORELLINO CONDOMINIUM,Manhattan,1900,Multifamily Housing,Multifamily,100,145.1,3099452.8,968634.8,250.5,16217.966089617938
4294,The Olmsted Condominium,Manhattan,1961,Multifamily Housing,Multifamily,100,115.6,24570557.5,6166068.4,1851.7,18354.9
4295,Concorde Condominium,Manhattan,1920,Multifamily Housing,Multifamily,100,194.0,599171.9,8865003.8,2508.7,14011.8
4296,256 W 10 ST,Manhattan,1911,Multifamily Housing,Multifamily,100,131.2,2602409.4,814284.1,210.4,16217.966089617938
4298,141 East 55th Street,Manhattan,1956,Multifamily Housing,Multifamily,100,197.1,1443770.0,4331150.4,463.6,16217.966089617938
4300,2460 Seventh Avenue,Manhattan,1920,Multifamily Housing,Multifamily,100,157.5,279823.3,1216812.1,620.8,16217.966089617938
4301,Glick - 225 East 74th Street,Manhattan,1938,Multifamily Housing,Multifamily,100,109.7,144990.9,1169698.7,543.3,2511.4
4302,Glick - 225 East 79th Street,Manhattan,1930,Multifamily Housing,Multifamily,100,101.8,81677.4,932457.6,321.9,1642.0
4303,Glick - 260 West 72nd Street,Manhattan,1913,Multifamily Housing,Multifamily,100,101.6,47187.1,948686.9,428.8,2004.8
4304,Glick - 334 East 86th Street,Manhattan,1961,Multifamily Housing,Multifamily,100,135.7,87145.5,1549097.4,420.8,2880.7
4305,Glick - 315 East 80th Street,Manhattan,1920,Multifamily Housing,Multifamily,100,102.6,152547.1,858767.1,289.1,1953.8
4307,622 Broadway,Manhattan,1910,Office,Office,100,566.8,915.2,17502806.4,1656.0,1451.0
4308,1405 Fifth Avenue,Manhattan,2007,Multifamily Housing,Multifamily,100,135.1,4730423.6,1354845.0,371.4,6266.9
4309,West 149th Street,Manhattan,1940,Multifamily Housing,Multifamily,95,134.2,2114439.4,781815.5,181.6,5066.8
4311,REVIVE 103 ASSOCIATES,Manhattan,1925,Multifamily Housing,Multifamily,100,101.4,3294121.9,998691.3,263.5,4278.6
4312,(7648) - 5 Beekman Street,Manhattan,1900,Multifamily Housing,Multifamily,100,738.3,36786090.8,17846248.7,3536.1,16217.966089617938
4314,(5502) - St. Charles Condo 4,Manhattan,1994,Multifamily Housing,Multifamily,100,77.4,1356209.1,437576.8,110.8,1050.6
4316,(5564) - St. Charles Condo 3,Manhattan,1994,Multifamily Housing,Multifamily,100,79.4,1449124.2,430032.9,115.1,16217.966089617938
4319,(7010) - 31 Operating Corp,Manhattan,1900,Multifamily Housing,Multifamily,100,74.5,1240537.5,643611.8,123.0,1225.4
4321,(7235) - 235 West 71st Street Condo,Manhattan,1912,Multifamily Housing,Multifamily,100,142.5,2614876.7,1154309.9,241.2,16217.966089617938
4322,"165,185 & 215 Park Row",Manhattan,1960,Multifamily Housing,Multifamily,100,106.2,1879444.3,6153323.7,2490.2,16217.966089617938
4323,80 West 40th Street LLC,Manhattan,1910,Office,Office,100,213.3,220564.5,3438710.2,542.4,16217.966089617938
4324,(7238) - 242 East 25th Street Apt,Manhattan,2004,Multifamily Housing,Multifamily,100,111.2,1535503.1,1187653.6,186.9,1386.1
4325,(7258) - 87-89 Leonard Street,Manhattan,1860,Multifamily Housing,Multifamily,95,65.9,1086431.3,1046164.8,150.5,16217.966089617938
4326,1274 5th Ave,Manhattan,1924,Multifamily Housing,Multifamily,100,122.8,146334.4,1013671.4,367.9,2283.2
4327,350 East 30th Street,Manhattan,1956,Multifamily Housing,Multifamily,100,182.2,6719822.2,1738789.8,511.1,5008.2
4328,38 West 26th Street,Manhattan,1909,Multifamily Housing,Multifamily,100,177.7,4312822.1,2243830.8,428.0,16217.966089617938
4329,255 West 90th Street,Manhattan,1920,Multifamily Housing,Multifamily,100,167.6,3561261.2,2537229.4,748.4,4222.0
4330,46 West 83rd Street,Manhattan,1911,Multifamily Housing,Multifamily,100,104.0,98466.8,857343.6,314.4,2125.2
4331,15 West 84th Street,Manhattan,1949,Multifamily Housing,Multifamily,100,117.1,817484.8,1235143.1,584.2,3957.2
4332,(7260) - 261 Broadway Condo,Manhattan,1915,Multifamily Housing,Multifamily,100,115.3,5949959.8,2334540.0,523.0,3113.7
4333,The Dominick Hotel,Manhattan,2010,Hotel,Hotel,90,248.5,2307020.0,24186841.0,3359.2,23801.4
4334,216 East 45th Street,Manhattan,1928,Other,Other,100,434.6,153406.7,19184746.5,2272.8,2115.3
4335,307 7th Avenue,Manhattan,1926,Other,Other,100,142.9,652110.2,6666441.4,1112.6,4291.6
4336,242 West 30th Street,Manhattan,1927,Other,Other,100,113.0,557.6,2611317.3,417.0,877.5
4337,150 West 30th Street,Manhattan,1926,Office,Office,100,151.6,8330.3,7978935.3,1281.3,0.7
4338,350 7th Avenue,Manhattan,1928,Other,Other,100,130.6,856713.7,4409296.8,733.4,16217.966089617938
4339,345 7th Avenue,Manhattan,1928,Office,Office,100,148.9,8370.2,6589402.7,1145.7,3094.7
4340,22 West 21st Street,Manhattan,1907,Other,Other,100,123.9,2101.4,3507283.2,424.4,1168.8
4341,350 West 31st St,Manhattan,1904,Other,Other,100,122.9,3209.1,2471647.6,219.3,319.2
4342,15 West 26th St,Manhattan,1910,Other,Other,100,267.3,1277380.0,2301544.9,527.2,2239.2
4343,124 West 30th Street,Manhattan,1920,Other,Other,100,96.4,24384312.42738699,689264.5,209.3,613.2
4344,(7264) - 14 West 14th Street Condo,Manhattan,2008,Multifamily Housing,Multifamily,100,209.1,1207690.6,1718574.7,216.5,16217.966089617938
4356,1380 Riverside Drive,Manhattan,1967,Multifamily Housing,Multifamily,100,90.3,619381.8,1726418.0,744.0,5864.0
4357,(7316) - 147 Waverly Place,Manhattan,1915,Multifamily Housing,Multifamily,100,193.8,1273806.7,1876645.5,234.0,968.7
4365,(7336) - Seaport Park Condominium,Manhattan,1972,Multifamily Housing,Multifamily,100,150.5,1237166.7,1368054.8,187.0,1661.3
4366,(7337) - Collect Pond House,Manhattan,1920,Multifamily Housing,Multifamily,95,180.0,5081971.2,3654979.5,594.0,16217.966089617938
4367,(7440) - 154 Attorney Street,Manhattan,2004,Multifamily Housing,Multifamily,100,125.3,1690509.2,854410.7,165.5,2483.6
4368,(7512) - 176-182 West 82nd St,Manhattan,1900,Multifamily Housing,Multifamily,100,135.1,778481.8,1006947.8,130.6,641.7
4369,(7638) - 12 East 13th Street,Manhattan,1930,Multifamily Housing,Multifamily,100,164.8,2120577.4,1411393.0,237.8,16217.966089617938
4370,AKA Times Square,Manhattan,1894,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,8264262.7,3694.476402518561,11972.2
4371,AKA United Nations,Manhattan,1986,Multifamily Housing,Multifamily,100,125.8,363937.1,2639923.4,566.8,16217.966089617938
4372,AKA Sutton Place,Manhattan,1927,Multifamily Housing,Multifamily,100,195.9,3832261.6,4655200.9,616.3,2336.1
4373,AKA Wall Street,Manhattan,1907,Multifamily Housing,Multifamily,100,87.9,4071611.9,1786077.7,395.1,3715.1
4374,(7640) - Gramercy Condo,Manhattan,1904,Multifamily Housing,Multifamily,100,200.3,24384312.42738699,1591715.0,263.1,935.1
4381,(7679) - Sorting House Condo,Manhattan,2017,Multifamily Housing,Multifamily,100,119.4,1614257.6,2645061.6,320.3,16217.966089617938
4382,(7734) - 34 West 17th Street Condominium,Manhattan,1910,Multifamily Housing,Multifamily,100,102.2,24384312.42738699,768864.6,76.9,16217.966089617938
4387,Walter & Samuels - 240 West End Ave,Manhattan,1924,Multifamily Housing,Multifamily,100,94.4,114838.7,900042.7,320.9,2143.9
4390,Silk Halpern - 425 Madison Ave,Manhattan,1926,Office,Office,100,255.0,24384312.42738699,5760772.6,717.9,4819.2
4391,Silk Halpern- 6 E 45th St,Manhattan,1929,Office,Office,100,321.9,3258194.0,4890359.6,803.2,16217.966089617938
4392,Silk Halpern- 136 E 57th st,Manhattan,1929,Office,Office,100,193.4,590.0,3533242.5,577.0,16217.966089617938
4396,Normandy - 125 West 25th Street,Manhattan,1906,Office,Office,0,100.7,1334249.2,3179017.3,352.7,1218.5
4397,1155,Manhattan,1982,Office,Office,95,142.2,24384312.42738699,27900940.8,3027.1,16217.966089617938
4398,200,Manhattan,1956,Office,Office,100,203.7,24384312.42738699,17773086.8,2817.0,6972.6
4399,114,Manhattan,1989,Financial Office,Office,95,161.7,813790.9,25081880.6,3025.9,16217.966089617938
4400,1133,Manhattan,1968,Office,Office,100,187.9,20667125.0,51549728.1,5668.1,16217.966089617938
4401,Conde Nast Building,Manhattan,1999,Office,Office,100,225.7,32715858.7,99391383.6,11388.7,16217.966089617938
4402,201/205,Manhattan,1963,Office,Office,100,586.5,2547151.5,35919411.2,6445.9,16217.966089617938
4403,733,Manhattan,1961,Office,Office,100,196.0,24384312.42738699,17038756.8,2786.2,16217.966089617938
4404,One Bryant Park,Manhattan,2008,Financial Office,Office,100,318.5,357986576.4,103857638.7,28371.6,16217.966089617938
4405,The Helena,Manhattan,2005,Multifamily Housing,Multifamily,100,135.9,16353645.2,18303131.0,2491.4,23190.4
4406,EOS,Manhattan,2016,Multifamily Housing,Multifamily,0,137.0,8028712.3,22241674.7,2398.4,16217.966089617938
4407,Via 57 West,Manhattan,2016,Multifamily Housing,Multifamily,0,114.4,27668762.2,25003665.7,3686.4,16217.966089617938
4417,915 WEST END AVENUE,Manhattan,1923,Multifamily Housing,Multifamily,95,107.7,246340.0,954114.3,797.3,2838.1
4418,RiverEast,Manhattan,2004,Multifamily Housing,Multifamily,100,129.0,8726300.4,5079689.9,913.9,9664.4
4419,150 East 57th Street LLC,Manhattan,1999,Multifamily Housing,Multifamily,100,183.2,5605266.6,7348834.1,949.3,5235.6
4420,220 East 72nd Street LLC,Manhattan,1975,Multifamily Housing,Multifamily,100,310.3,874247.6,15036924.9,2872.3,11691.2
4421,985 Fifth Avenue LLC,Manhattan,1970,Multifamily Housing,Multifamily,100,164.8,80944.1,2095598.8,750.3,16217.966089617938
4422,800 Fifth Avenue Associates,Manhattan,1979,Multifamily Housing,Multifamily,100,96.3,24384312.42738699,10808905.2,958.3,10956.0
4423,Sutton Terrace,Manhattan,1950,Multifamily Housing,Multifamily,100,153.1,39651309.6,10741141.0,3058.4,16217.966089617938
4424,The Chelsea Landmark,Manhattan,2005,Multifamily Housing,Multifamily,100,198.9,21511147.5,18958711.6,2823.4,17483.5
4425,7 West 21st Street,Manhattan,2014,Multifamily Housing,Multifamily,100,137.5,24384312.42738699,11836080.4,1049.4,3823.0
4426,Brickman 24-28 West 25 Street,Manhattan,1911,Office,Office,100,124.5,95573.3,4400814.5,594.0,1648.6
4427,Brickman 40 West 25 Street,Manhattan,1913,Office,Office,100,163.0,2230.0,4879358.0,559.8,654.5
4431,25 Broad Street,Manhattan,1900,Multifamily Housing,Multifamily,100,274.8,1970856.3,15963949.4,3579.6,15372.0
4432,500 Park Avenue,Manhattan,1959,Financial Office,Office,95,207.0,24384312.42738699,12629258.5,1484.4,7552.0
4437,225 West 37th Street BBL: 1007870025 (BIN): 1014457,Manhattan,1929,Office,Office,100,89.1,1590.9,3723914.6,620.3,1122.2
4438,230 West 38th Street - BIN:1014462 - BBL:1007870059,Manhattan,1929,Office,Office,100,95.7,1273000.0,3211119.3,622.0,1153.5
4439,Ethical Culture Fieldston School - 33 Central Park West,Manhattan,1903,K-12 School,SpecialPurpose,100,147.6,4381510.2,2424521.7,447.7,16217.966089617938
4442,EMPIRE ASSOCIATES,Manhattan,1927,Office,Office,100,177.6,40406.1,4550454.7,680.2,2990.0
4443,501 FIFTH AVENUE CO.,Manhattan,1916,Office,Office,100,178.6,585354.5,6223322.6,1162.3,11851.4
4444,274 MADISON CO.,Manhattan,1927,Office,Office,100,150.3,528515.2,3335116.0,483.2,752.6
4445,TIMES CIRCLE ASSOCIATES,Manhattan,1929,Office,Office,100,190.6,8151.5,4978017.1,728.2,1961.0
4446,FEDERATION ASSOC.,Manhattan,1928,Office,Office,100,206.3,24663.6,5030589.3,616.3,4349.3
4447,50 EAST 42nd STREET CO.,Manhattan,1917,Office,Office,100,178.4,274084.9,6762843.1,989.9,2916.2
4449,"29 West Manager, LLC",Manhattan,1915,Office,Office,100,166.5,24384312.42738699,2567106.1,493.0,844.8
4450,"145 West 28 Street, LLC",Manhattan,1913,Office,Office,100,121.5,11942.4,1587128.4,280.5,695.4
4451,"276 Managers, LLC",Manhattan,1890,Office,Office,100,133.2,516554.5,5463062.0,861.4,1935.7
4452,"Flatiron 30, LLC",Manhattan,1907,Office,Office,100,170.6,24384312.42738699,2942044.0,353.0,679.0
4453,381 Fifth Ave,Manhattan,1920,Office,Office,100,152.7,1455912.9,1180981.2,182.0,527.2
4454,192 Lexington Avenue,Manhattan,1926,Office,Office,100,132.9,397526.5,4588952.3,617.7,1053.8
4455,1585 Broadway,Manhattan,1988,Office,Office,100,271.5,77105639.4,101114458.2,13183.7,43493.5
4456,230 West 41st Street,Manhattan,1923,Office,Office,100,201.2,497448.4,17860112.2,2030.6,7800.7
4457,425 East 61st Street,Manhattan,1980,Medical Office,Office,100,234.7,1021231.2,14236181.9,1316.4,4326.7
4458,120 East 87th Street,Manhattan,1989,Multifamily Housing,Multifamily,100,199.9,321333.3,20029067.1,2057.3,2323.5
4459,501 Madison Ave,Manhattan,1929,Office,Office,100,172.6,24384312.42738699,7918060.7,1063.2,3180.4
4460,590 6th Avenue,Manhattan,1988,K-12 School,SpecialPurpose,100,178.8,5171660.5,6870648.3,883.8,5487.0
4462,265 West 37 Street LLC,Manhattan,1925,Office,Office,100,162.5,991827.2,8744309.9,1558.8,9478.4
4463,873 Broadway LLC,Manhattan,1900,Office,Office,100,231.0,1475272.7,5484775.5,954.1,6889.0
4464,145 East 32 Street,Manhattan,1927,Office,Office,100,250.7,2250.0,7210777.0,914.9,1141.5
4465,147 West 25 Street,Manhattan,1911,Office,Office,100,91.7,24384312.42738699,871521.3,179.7,951.4
4466,130 West 29 Street,Manhattan,1914,Office,Office,100,103.4,24384312.42738699,871521.3,251.4,1450.1
4467,1 Madison,Manhattan,1909,Office,Office,100,229.5,24384312.42738699,76084005.3,8469.9,16328.3
4469,The Quin Hotel,Manhattan,1924,Hotel,Hotel,100,150.3,6249948.5,4925218.5,768.6,7769.1
4471,Hines 750 Seventh,Manhattan,1990,Office,Office,100,192.1,391239.4,33205109.6,4008.2,17809.0
4472,(6165) - Christopher Street Owners,Manhattan,1964,Multifamily Housing,Multifamily,100,108.5,715406.3,2597796.2,941.9,7944.2
4473,(7007) - 220 East 54th Street,Manhattan,1986,Multifamily Housing,Multifamily,95,132.4,2917846.6,2381875.2,710.5,5925.8
4474,234 East 85 Street,Manhattan,1930,Medical Office,Office,100,168.9,509367.7,3244437.9,314.7,466.4
4475,USNYC-009 - NEW YORK 60 WALL STREET,Manhattan,1989,Office,Office,100,308.8,2067700.0,138448498.9,15994.2,41413.1
4476,CW Metropole 681 Fifth Avenue,Manhattan,1912,Office,Office,100,269.6,1046059.4,6594888.8,665.2,2568.6
4477,(8076) - 70 East 77th Street,Manhattan,1917,Multifamily Housing,Multifamily,100,122.1,3437860.7,1482532.2,314.0,3443.3
4478,(8088) - 825 West End Ave.,Manhattan,1928,Multifamily Housing,Multifamily,100,118.9,11957553.1,2316725.6,840.5,7149.9
4479,(8089) - 315 East 69th Street,Manhattan,1961,Multifamily Housing,Multifamily,100,135.2,5753790.4,1745178.3,490.0,3345.3
4483,Plaza West Associates,Manhattan,1913,Office,Office,100,209.6,7965809.1,35008520.0,3526.9,6829.5
4484,10 West 46 Condominium,Manhattan,1985,Office,Office,100,239.7,4078128.6,5383099.8,693.9,1922.5
4485,250 West 49 Associates,Manhattan,1930,Multifamily Housing,Multifamily,0,0.8,24384312.42738699,16961.8,1.5,60.3
4486,Mulberry Associates LLC,Manhattan,1997,Multifamily Housing,Multifamily,100,115.4,2989940.7,1827371.8,320.8,3104.3
4487,Tenth Ave Associates,Manhattan,2000,Multifamily Housing,Multifamily,100,226.7,7112867.0,3096133.2,652.3,7299.5
4488,Trico Equities Company,Manhattan,1983,Multifamily Housing,Multifamily,100,173.9,6577741.3,3504344.6,660.1,4696.3
4489,30 west 18 Associates,Manhattan,2009,Multifamily Housing,Multifamily,100,118.4,3776893.3,2643623.5,435.0,4501.0
4490,220 East 24 Street,Manhattan,1985,Multifamily Housing,Multifamily,100,118.7,2335387.6,1152046.2,226.2,2497.7
4491,298 Mulberry Street (Mulberry Street South),Manhattan,1986,Multifamily Housing,Multifamily,100,189.3,3881212.5,3200252.9,489.9,3630.6
4493,Rivlin Houses 1,Manhattan,1930,Multifamily Housing,Multifamily,100,138.6,468975.8,1361089.8,451.3,16217.966089617938
4494,Rivlin Houses 2,Manhattan,1930,Multifamily Housing,Multifamily,100,146.0,622821.2,1687230.0,535.4,7250.1
4498,175 Water AIG,Manhattan,1982,Office,Office,100,230.8,1121800.0,39122376.6,4327.8,939.5
4499,181 - Made Hotel,Manhattan,2016,Hotel,Hotel,95,132.9,24384312.42738699,1716670.3,172.4,16217.966089617938
4501,Cuny Building,Manhattan,1924,Office,Office,100,389.6,24384312.42738699,5241514.9,672.4,16217.966089617938
4502,Studio 54 Building,Manhattan,1926,Office,Office,100,213.1,2013939.4,3108248.8,573.9,16217.966089617938
4503,54 West 40 Street,Manhattan,1903,Office,Office,100,36.5,513687.1,300564.2,53.9,16217.966089617938
4506,Dorothy Day,Manhattan,1930,Multifamily Housing,Multifamily,100,160.1,5209316.9,1691186.5,426.6,637.9
4507,Sugar Hill,Manhattan,2014,Multifamily Housing,Multifamily,100,122.5,7542878.9,4455445.7,795.7,16217.966089617938
4508,The Rio,Manhattan,1920,Multifamily Housing,Multifamily,95,161.2,2546277.6,941456.4,218.7,4634.4
4511,(7101) - 100 UN Plaza,Manhattan,1984,Multifamily Housing,Multifamily,100,187.6,640297.0,9987072.2,2806.1,16217.966089617938
4512,(7102) - Piermont,Manhattan,1963,Multifamily Housing,Multifamily,100,163.5,3994239.7,2880937.0,467.6,16217.966089617938
4514,(7118) - 13 W 13 Apt Corp.,Manhattan,1962,Multifamily Housing,Multifamily,100,95.5,3451940.8,1898402.7,351.7,16217.966089617938
4515,(7124) - Tracy Tenants Corp.,Manhattan,1961,Multifamily Housing,Multifamily,100,142.8,7418806.2,2643491.7,628.4,6060.0
4516,(7184) - Sherman Square,Manhattan,1971,Multifamily Housing,Multifamily,100,166.2,29680494.0,12364907.5,2672.7,20257.2
4517,(7218) - Woodrow Court,Manhattan,1910,Multifamily Housing,Multifamily,100,192.7,7309961.4,2716714.0,629.1,16217.966089617938
4518,(7229) - 2280 FDB Condo,Manhattan,2008,Multifamily Housing,Multifamily,100,159.3,5480026.1,3187428.6,573.7,4260.8
4519,171 - Four Points Midtown West,Manhattan,2017,Hotel,Hotel,95,279.6,24384312.42738699,3144197.5,461.9,2558.9
4520,(7242) - Crossing 23rd Condo,Manhattan,2005,Multifamily Housing,Multifamily,100,187.1,5164853.3,4018414.4,630.6,3944.4
4521,885 Third Avenue,Manhattan,1986,Office,Office,95,206.2,24384312.42738699,33017567.9,3510.7,16217.966089617938
4522,(7301) - 225 Rector Place,Manhattan,1985,Multifamily Housing,Multifamily,95,117.3,8469357.4,6560883.8,1031.5,8941.1
4523,(7322) - Huntington Condo,Manhattan,1989,Multifamily Housing,Multifamily,100,203.7,8024616.7,3651980.6,750.0,10034.4
